Radius_[microns],slice_1,slice_2,slice_3,slice_4,slice_5,slice_6,slice_7,slice_8,slice_9,slice_10,slice_11,slice_12,slice_13,slice_14,slice_15,slice_16,slice_17,slice_18,slice_19,slice_20,slice_21,slice_22,slice_23,slice_24,slice_25,slice_26,slice_27,slice_28,slice_29,slice_30,slice_31,slice_32,slice_33,slice_34,slice_35,slice_36,slice_37,slice_38,slice_39,slice_40,slice_41,slice_42,slice_43,slice_44,slice_45,slice_46,slice_47,slice_48,slice_49,slice_50,slice_51,slice_52,slice_53,slice_54,slice_55,slice_56,slice_57,slice_58,slice_59,slice_60,slice_61,slice_62,slice_63,slice_64,slice_65,slice_66,slice_67,slice_68,slice_69,slice_70,slice_71,slice_72,slice_73,slice_74,slice_75,slice_76,slice_77,slice_78,slice_79,slice_80,slice_81,slice_82,slice_83,slice_84,slice_85,slice_86,slice_87,slice_88,slice_89,slice_90,slice_91,slice_92,slice_93,slice_94,slice_95,slice_96,slice_97,slice_98,slice_99,slice_100,slice_101,slice_102,slice_103,slice_104,slice_105,slice_106,slice_107,slice_108,slice_109,slice_110,slice_111,slice_112,slice_113,slice_114,slice_115,slice_116,slice_117,slice_118,slice_119,slice_120,slice_121,slice_122,slice_123,slice_124,slice_125,slice_126,slice_127,slice_128,slice_129,slice_130,slice_131,slice_132,slice_133,slice_134,slice_135,slice_136,slice_137,slice_138,slice_139,slice_140,slice_141
558.006,11.79861,10.96528,11.44444,11.01389,10.63889,10.97917,11.54167,10.86806,10.49306,11.34028,11.02083,11.04167,11.46528,11.09028,11.24306,11.88889,11.65278,12.625,12.56944,14.38889,15.17361,16.75,17.2639,18.5069,19.1667,20.1458,19.9861,21.375,22.8056,21.9167,23.6389,23.0764,22.0278,23.0486,22.875,23,22.4931,22.125,21.3403,21.7986,19.8542,20.5972,18.8472,19.5694,19.0972,19.1806,19.6597,18.8958,19.2708,18.9444,19.5486,20.1389,19.4861,19.3264,19.125,18.9375,19.2639,19.9167,18.7361,19.7222,20.0486,20.5208,20.3194,20.7222,20.0764,21.6944,20.4444,21.4583,21.3472,20.0764,20.7431,21.0139,21.1042,20.3264,19.9583,19.8611,20.5486,21.4167,20.9861,21.1111,20.7014,20.5972,20.8056,21.3611,20.6944,20.5833,19.2431,19.6875,20.8958,20.2431,20.5694,21.5625,20.1597,20.3542,20.9444,21.4861,20.625,20.9236,20.2847,20.3125,20.6736,21.1597,20.9514,20.4514,20.0903,21.4028,21.7083,20.8542,20.8056,19.7292,20.9931,21.4861,20.6042,19.5,20.7708,20.2222,21.3681,20.0903,18.5972,20.3333,19.2153,19.4722,20.0069,20.7222,19.9444,19.5208,20.1806,20.4583,20.375,18.5833,20.2153,20.4236,20.6875,20.4306,20.9028,20.7014,20.2847,19.9236,20.2708,19.1458,20.0278
584.578,11.82353,10.93382,11.47059,10.94853,10.64706,11.04412,11.58823,11,10.52941,11.33088,11.15441,11.05882,11.41912,10.98529,11.26471,11.92647,11.71323,12.72794,12.51471,14.46323,15.125,16.73529,17.1765,18.3676,19.2426,20.2132,19.9485,21.6397,22.8676,22.1029,23.7721,23.4044,22.5294,23.3309,23.2353,23.3162,22.8603,22.5368,21.7647,22.3382,20.1838,20.9338,19.2059,19.7206,19.4779,19.5735,20.0515,19.0588,19.6397,19.1765,19.5809,20.4706,19.8162,19.5147,19.3235,19.1765,19.5662,20.1324,18.8971,19.9706,20.0809,20.6838,20.5588,20.8529,20.2794,21.7721,20.7647,21.4118,21.4265,20.1324,20.7794,21.1618,21.1618,20.3971,20.1618,19.8897,20.5662,21.3603,21.1912,21.1765,20.7868,20.5588,20.7132,21.4926,20.8456,20.5221,19.2206,19.8456,20.9926,20.2059,20.5074,21.4412,20.1544,20.4559,20.9118,21.625,20.7206,20.8456,20.2868,20.4338,20.8529,21.0588,21.1029,20.3088,20.0074,21.3088,21.6838,20.9118,20.7868,19.8015,20.9853,21.4412,20.4779,19.5441,20.9485,19.9779,21.5515,20.0441,18.6324,20.125,19.1618,19.2868,19.9412,20.6324,19.875,19.75,20.1912,20.2941,20.3456,18.5294,20.2794,20.3456,20.6397,20.4853,21.0221,20.7206,20.0441,19.9412,20.2647,19.3382,20.1103
611.149,11.82857,10.91429,11.45714,10.94286,10.62143,11.07143,11.53571,10.85714,10.52143,11.34286,10.97143,11.12143,11.48571,10.87857,11.35714,11.94286,11.52143,12.80714,12.4,14.39286,15.05714,16.53572,17.2429,18.2714,19.0714,20.1357,19.8357,21.3786,22.9429,22.0214,23.9571,23.5214,22.5429,23.6429,23.6214,23.8643,23.3286,23.2571,22.5,22.8286,20.7786,21.55,19.6857,20.15,19.7714,19.85,20.2786,19.4857,19.9143,19.4714,20,20.8857,20.1071,19.7857,19.5071,19.4,19.6786,20.3214,19.0357,20.3071,20.35,20.8071,20.7857,20.9857,20.4571,22.05,20.85,21.6929,21.6714,20.4,20.8429,21.2571,21.35,20.6929,20.0857,20.0643,20.6857,21.4,21.1357,21.1643,20.8357,20.75,20.7071,21.5429,20.85,20.7429,19.3643,19.7286,21,20.4714,20.6214,21.6857,20.3071,20.4071,20.9643,21.6643,20.8286,21.0071,20.2714,20.4071,20.8286,21.0214,20.8929,20.4929,20.1214,21.3,21.7143,20.9929,20.7714,19.7429,20.9714,21.5071,20.6,19.6286,20.8786,20.1357,21.5143,20.1429,18.4786,20.1143,19.1571,19.2571,20.0071,20.6071,19.85,19.6357,20.2714,20.3571,20.2643,18.5071,20.1857,20.2786,20.7786,20.2857,20.8357,20.5714,20.2714,19.75,20.0857,19.1214,20.0857
637.721,11.80263,10.89474,11.38816,11.01974,10.75658,11,11.4079,10.88816,10.55921,11.375,11.06579,11.05263,11.38816,10.94737,11.2171,11.7171,11.69737,12.70395,12.48684,14.4079,15.19079,16.71053,17.1974,18.4211,19.1447,20.3026,19.9408,21.4474,22.7105,22.1382,24.0526,23.5789,22.7697,23.8421,23.75,23.6776,23.4474,23.3289,22.4408,22.9211,20.7697,21.3421,19.6513,20.2829,19.8816,20,20.4671,19.5197,19.8092,19.3618,20.0329,20.7632,20.0987,19.9013,19.6118,19.2434,19.7763,20.3816,19.125,20.1842,20.5263,20.8882,20.7697,21.125,20.4145,21.9803,20.8947,21.9276,21.5461,20.3421,20.8947,21.2237,21.1579,20.5789,20.0724,20.1053,20.7237,21.5197,21.2961,21.1908,20.7303,20.7039,20.8092,21.4671,20.9145,20.6776,19.2697,19.8289,20.9013,20.1974,20.6711,21.7105,20.1974,20.5,21.0461,21.5855,20.8092,20.9671,20.2566,20.3684,20.7763,21.0921,20.9868,20.4605,20.1974,21.3026,21.5395,20.9211,20.7434,19.6382,20.9408,21.5395,20.5658,19.4342,20.8882,20.1184,21.5066,20.0526,18.5658,20,19.0461,19.1776,19.8816,20.5855,20.0395,19.5592,20.1053,20.2697,20.2895,18.5066,20.1053,20.2763,20.6382,20.5066,21.0724,20.5855,20.1776,19.8092,20.1118,19.0987,19.9408
664.293,11.7381,10.85714,11.32143,11.04167,10.69643,11.02381,11.46429,10.97619,10.58929,11.3631,11.07738,11.02976,11.42262,10.92857,11.22024,11.70238,11.67857,12.73214,12.47024,14.20238,14.875,16.65476,17.1488,18.369,19.0714,20,19.7679,21.1786,22.631,22.0417,23.8274,23.5833,22.7024,23.7976,23.744,23.875,23.5357,23.2917,22.7798,23.1012,20.994,21.5357,19.7202,20.381,19.8452,20.125,20.4286,19.5536,19.994,19.506,20.1726,20.8393,20.1905,19.7738,19.5298,19.4643,19.7798,20.3333,19.1726,20.2917,20.4643,20.8571,20.7857,21.1488,20.4643,21.9464,20.9107,21.9345,21.6667,20.3452,20.9464,21.2143,21.2321,20.6905,20.2738,20.0119,20.7798,21.6369,21.3393,21.2857,20.8869,20.5536,20.8333,21.6369,20.8512,20.7024,19.3452,19.7917,21.006,20.2798,20.6905,21.5952,20.2619,20.3333,20.9881,21.4702,20.756,21.0357,20.2202,20.3452,20.6905,21.1429,20.994,20.4881,20.2262,21.3571,21.75,20.9226,20.8571,19.6964,20.7381,21.3571,20.5119,19.5,20.7976,20.1548,21.506,20.0536,18.375,20.1131,18.994,19.3333,19.8036,20.6667,19.7917,19.7202,20.0833,20.3631,20.3274,18.5238,20.0714,20.2262,20.6548,20.3333,20.8988,20.4583,20.0714,19.6964,20.1012,19.1071,19.9881
690.865,11.77778,10.84444,11.36667,10.98889,10.7,11.07778,11.53889,10.89444,10.52222,11.37222,11.07222,11.07222,11.40556,10.88889,11.32222,11.8,11.74444,12.62778,12.5,14.23889,14.97778,16.42222,17.0611,18.1111,18.8389,19.9556,19.7056,21.0611,22.4444,21.75,23.7111,23.45,22.6889,23.9278,23.9056,24.1833,23.8667,23.6389,22.8778,23.3056,21.0444,21.8444,19.8722,20.4111,19.9944,20.1167,20.5167,19.6556,20.1389,19.5833,20.2722,20.9944,20.0778,19.8611,19.6556,19.4444,19.7889,20.4667,19.15,20.3389,20.3944,21.05,20.75,21.15,20.3944,22.0444,20.9222,21.9833,21.6833,20.3333,20.9333,21.2556,21.1444,20.6667,20.1944,20.2167,20.6167,21.3944,21.25,21.3111,20.95,20.7333,20.7222,21.55,20.7611,20.55,19.2167,19.8278,20.9111,20.3222,20.6333,21.4222,20.1778,20.3778,20.9889,21.4833,20.8,20.8722,20.2167,20.3389,20.7444,21.2556,20.9389,20.55,20.2167,21.3722,21.6833,21.0556,20.7944,19.5611,20.8556,21.35,20.5667,19.5833,20.8889,20.1389,21.3778,20.0722,18.5111,20.1056,19.0944,19.15,19.8222,20.5556,19.95,19.4778,20.1667,20.4611,20.2778,18.4889,20.1,20.2111,20.5389,20.3889,20.9833,20.6222,19.9,19.7278,20.1111,19.2333,20.0556
717.436,11.83125,10.81875,11.4875,11.00625,10.68125,10.9375,11.53125,10.89375,10.45625,11.34375,11,11.03125,11.40625,10.875,11.19375,11.83125,11.50625,12.55625,12.275,14.25,14.975,16.4375,17.0312,18.0438,18.7313,19.7062,19.5812,21.0375,22.5063,21.6562,23.8125,23.45,22.8062,23.8937,23.9688,24.0938,23.6063,23.5688,22.6688,23.2188,20.9188,21.7375,19.45,20.525,20,20.0063,20.4562,19.575,19.9062,19.3625,20.1125,20.875,19.975,19.8125,19.675,19.4125,19.7625,20.4062,19.05,20.2938,20.4188,20.9625,20.7375,21.2938,20.3563,22.0312,20.925,21.8375,21.5688,20.2812,20.8687,21.3875,21.35,20.6562,20.1437,20.1437,20.8,21.4688,21.4125,21.1437,20.75,20.6875,20.6812,21.5688,20.825,20.6562,19.3062,19.75,21,20.2188,20.55,21.4875,20.1375,20.3813,20.775,21.575,20.6562,20.85,20.2188,20.2062,20.875,20.95,20.9438,20.3125,20.15,21.3375,21.5125,20.9125,20.75,19.5688,20.9188,21.3312,20.5875,19.3687,20.8125,19.9688,21.3188,20.1938,18.3687,20.05,19.0688,19.125,19.725,20.5688,19.775,19.4813,20.0562,20.35,20.0812,18.3937,20.0812,20.2,20.6688,20.35,20.975,20.4937,20.1375,19.7437,20.0375,19.0812,20.125
744.008,11.92857,10.81548,11.36905,11.01786,10.64286,11.04167,11.5,10.85119,10.55357,11.40476,11.14881,11.24405,11.43452,10.96429,11.17857,11.79762,11.67857,12.64286,12.42857,14.20238,14.88095,16.44643,17.0357,18.2024,18.8571,19.9345,19.756,21.256,22.6012,21.75,23.6607,23.4167,22.5893,23.8333,23.7798,23.9405,23.5,23.4345,22.4345,22.8095,20.7381,21.4107,19.5536,20.1726,19.5536,19.7738,20.2798,19.4881,19.7976,19.2857,19.9583,20.7143,19.9583,19.5655,19.5774,19.3095,19.6429,20.3036,18.994,20.2143,20.2024,20.9167,20.5833,21.1012,20.1548,21.8929,20.9226,21.7679,21.5357,20.3869,20.8036,21.369,21.25,20.4821,20.2143,20,20.7321,21.5536,21.1905,21.1131,20.7738,20.5774,20.75,21.5238,20.9464,20.5536,19.2679,19.8214,20.9524,20.1964,20.6429,21.5536,20.1667,20.2619,21.0595,21.4881,20.7619,20.9107,20.3333,20.256,20.625,21.0476,20.9702,20.5,20.1786,21.3929,21.6429,20.8929,20.75,19.6012,21,21.3036,20.5179,19.3393,20.7262,20.0952,21.4762,19.9821,18.4821,20.1012,19.0774,19.125,19.9107,20.7143,19.6667,19.5476,19.9702,20.2917,20.2202,18.4107,20.0476,20.3571,20.6607,20.3869,20.8869,20.619,20.1607,19.6845,20.0417,19.1726,19.9286
770.58,11.65104,10.83333,11.43229,10.96875,10.65625,11.06771,11.44271,10.88542,10.56771,11.375,11.125,11.07812,11.375,10.93229,11.20312,11.78125,11.66667,12.73438,12.39583,14.31771,14.95833,16.51562,17.0365,18.1875,18.9948,19.7604,19.6979,21.1354,22.6042,21.7969,23.5938,23.2969,22.5417,23.5521,23.625,23.849,23.3021,23.1406,22.3698,22.6198,20.4688,21.1719,19.3125,20.1458,19.6406,19.8229,20.0625,19.349,19.7448,19.3021,19.9792,20.7188,19.849,19.6771,19.4479,19.1823,19.6146,20.3438,19.0417,20.2708,20.2708,20.7604,20.526,20.9271,20.2656,21.9948,20.7812,21.8073,21.5,20.224,20.7344,21.1979,21.2396,20.4375,20.0573,20.026,20.6875,21.474,21.25,21.1458,20.7656,20.5885,20.6406,21.5104,20.8333,20.6667,19.1927,19.7188,20.901,20.2292,20.5156,21.474,20.1875,20.4375,20.9844,21.4635,20.526,20.8802,20.1302,20.3021,20.7188,21,20.9323,20.349,20.1042,21.1927,21.6979,20.8906,20.7448,19.6042,20.8073,21.3646,20.5156,19.4479,20.8125,20.0208,21.3177,19.974,18.4167,20.1771,19.1094,19.1979,19.9583,20.5625,19.7552,19.4635,19.9479,20.3125,20.2083,18.474,19.9219,20.151,20.5521,20.2708,20.8021,20.5052,20.0781,19.776,20.0677,19.0625,19.9635
797.151,11.78191,10.80319,11.31383,10.94681,10.62766,11.07979,11.53723,11,10.59043,11.40425,11.17021,11.06383,11.39362,10.88298,11.30851,11.79787,11.6383,12.64894,12.37766,14.15957,14.92553,16.46277,17.0745,18.2181,18.8138,19.867,19.6011,21.0479,22.4947,21.7447,23.5,23.2553,22.2234,23.1968,23.1436,23.0798,22.5638,22.3564,21.5,21.9362,19.8723,20.7287,18.8777,19.5426,19.2447,19.3138,19.7074,18.9309,19.3138,18.8883,19.5213,20.3883,19.4628,19.3191,19.2021,19.0585,19.3617,19.9681,18.5585,19.8351,19.9734,20.4628,20.4202,20.8404,20.1489,21.7447,20.617,21.6011,21.3564,20.1011,20.5851,20.9681,21.0266,20.3511,19.9149,19.7766,20.5851,21.1968,21.0745,21.1277,20.7181,20.5532,20.5957,21.4787,20.6489,20.4681,19.25,19.633,20.7926,20.0798,20.5213,21.2713,20.1702,20.2553,20.9309,21.5053,20.5904,20.6596,20.2926,20.25,20.5106,21.0266,20.867,20.3457,20.0957,21.1809,21.5106,20.7394,20.7713,19.6489,20.7234,21.3351,20.367,19.3511,20.6489,19.9947,21.266,20.016,18.383,19.9787,18.9202,19.133,19.7979,20.5851,19.7447,19.5585,20.0479,20.234,20.2553,18.4362,19.8989,20.117,20.5904,20.3564,20.8936,20.4096,19.9734,19.6011,20,19.1011,19.8936
823.723,11.75,10.88461,11.39904,10.94711,10.68269,11.06731,11.44711,10.92308,10.60096,11.36539,10.99039,10.98558,11.43269,10.875,11.25961,11.78846,11.62981,12.61539,12.37981,14.13461,14.91346,16.375,17.0962,18.2308,18.8558,19.7837,19.6731,20.9423,22.3846,21.6394,23.3654,22.8606,21.9423,22.8173,22.6298,22.8702,22.4375,22.0769,21.4038,21.7644,19.851,20.5288,18.7067,19.4615,19.1346,19.2644,19.6923,18.875,19.1731,18.6971,19.3846,20.2788,19.5769,19.3173,19.1106,18.9279,19.2788,19.8413,18.5769,19.8894,20.0096,20.3942,20.2067,20.6923,19.9952,21.601,20.6154,21.5721,21.3317,20.0433,20.6202,20.9038,20.9519,20.2837,19.9327,19.9471,20.4952,21.2692,21.0192,21.024,20.4808,20.5529,20.6298,21.375,20.6442,20.5144,19.1154,19.6106,20.7163,20.0673,20.4856,21.2692,19.9808,20.25,20.8125,21.3654,20.5192,20.5865,20.2548,20.226,20.6731,20.8365,20.8798,20.3221,20.0144,21.2404,21.5048,20.7981,20.6394,19.5673,20.5433,21.3365,20.5529,19.3942,20.6538,19.9135,21.2933,19.9904,18.3942,20.0048,18.9327,19.1731,19.7933,20.4327,19.7308,19.4856,19.8894,20.2452,20.0577,18.4423,19.9375,20.2212,20.5288,20.3077,20.8365,20.4279,19.9952,19.7596,19.9856,19.0625,19.8606
850.295,11.755,10.96,11.445,10.955,10.63,11.02,11.48,10.93,10.58,11.33,11.025,10.965,11.31,10.935,11.35,11.755,11.6,12.555,12.38,14.13,14.955,16.435,16.885,18.155,18.89,19.725,19.645,20.92,22.23,21.455,23.145,22.58,21.865,22.735,22.36,22.56,22.05,21.825,21.175,21.46,19.47,20.25,18.46,19.265,18.78,19.015,19.545,18.575,19.08,18.56,19.225,20.01,19.27,19.09,19.035,18.765,19.07,19.75,18.48,19.695,19.85,20.34,20.065,20.56,19.905,21.47,20.385,21.25,21.23,19.885,20.545,20.82,20.865,20.185,19.88,19.625,20.385,21.17,20.84,20.995,20.505,20.4,20.385,21.2,20.7,20.425,19.105,19.56,20.655,20.01,20.415,21.315,20.05,20.24,20.765,21.27,20.525,20.705,20.08,20.25,20.605,20.79,20.78,20.345,19.865,21.135,21.405,20.815,20.58,19.5,20.68,21.3,20.44,19.24,20.7,19.925,21.315,20.03,18.34,19.95,18.955,19.055,19.74,20.41,19.67,19.395,20.05,20.15,20.195,18.355,19.98,20.23,20.53,20.19,20.795,20.4,19.995,19.68,19.89,19.02,19.91
876.867,11.78365,10.84615,11.35096,10.88942,10.65865,10.98558,11.49039,10.91827,10.69711,11.24519,11.11539,10.97596,11.45673,10.98077,11.25481,11.74519,11.58173,12.57692,12.35096,14.125,14.85577,16.47596,16.9231,18.1731,18.9856,19.9279,19.6298,20.9808,22.2981,21.3413,23.0481,22.5865,21.5721,22.5481,22.4375,22.3798,21.9279,21.7115,20.9856,21.3606,19.4471,20.0577,18.3029,19.1827,18.75,18.9856,19.2692,18.5817,19.0192,18.5,19.2067,19.9279,19.2692,18.9135,18.8317,18.6298,18.9952,19.7019,18.3942,19.5337,19.7885,20.2644,20.1058,20.4663,19.774,21.3654,20.4135,21.1971,21.1827,19.8317,20.4663,20.8317,20.7452,20.2692,19.7933,19.6635,20.3846,21.1587,20.8702,20.8365,20.5192,20.3942,20.5,21.3029,20.5385,20.2692,19.0625,19.5433,20.6298,20.0913,20.2885,21.3125,19.9471,20.2981,20.7212,21.3029,20.5385,20.6298,19.9808,20.1058,20.5577,20.9471,20.8462,20.2212,20.0529,21.1154,21.3606,20.8413,20.6346,19.5096,20.5962,21.2067,20.4087,19.3269,20.6731,20,21.3125,19.9423,18.3462,19.9712,18.851,19.101,19.8125,20.5529,19.6202,19.4471,19.9087,20.0865,20.1394,18.3606,19.9904,20.0962,20.5144,20.1827,20.8606,20.4135,20.0817,19.6442,19.9904,18.9375,19.8798
903.438,11.67105,10.83333,11.48246,11.05263,10.72368,10.94737,11.57018,10.94298,10.46491,11.41228,11.08772,11.07018,11.44298,10.89474,11.2193,11.82456,11.5921,12.54825,12.37719,14.17105,14.92105,16.4693,17.0044,18.2281,18.9211,20.0088,19.807,21.1579,22.3465,21.5044,23.0482,22.5789,21.6228,22.4211,22.3421,22.5,21.8596,21.5395,20.7368,21.0789,19.2807,20.0351,18.2632,19.0044,18.4561,18.7544,19.2149,18.3772,18.8202,18.2544,18.9956,19.7368,19.0526,18.7675,18.7675,18.5877,18.8596,19.4605,18.2982,19.4386,19.6842,20.1491,20.0044,20.443,19.7763,21.2544,20.2982,21.2149,21.0439,19.7895,20.2763,20.6798,20.7851,20.1184,19.6228,19.6535,20.193,21.1316,20.7456,20.8509,20.4912,20.2939,20.3904,21.1886,20.4956,20.2193,18.9649,19.4035,20.5789,20.0219,20.3904,21.2368,19.8816,20.1009,20.6447,21.2851,20.4123,20.5614,19.9912,20.0833,20.5263,20.7982,20.8289,20.1535,19.8728,21.0833,21.4079,20.6096,20.614,19.4649,20.614,21.2851,20.3246,19.2807,20.6096,19.886,21.2456,19.9912,18.3114,20.0263,18.8684,19.0614,19.8333,20.4605,19.6404,19.4298,19.943,20.2237,20.1974,18.2895,19.9561,20.2763,20.4956,20.2982,20.7939,20.4123,19.9167,19.5482,19.9386,18.9737,19.8377
930.01,11.78365,10.81731,11.32692,11,10.72596,11.02885,11.53846,10.86539,10.59135,11.25961,11.03365,10.98558,11.42308,10.89904,11.22115,11.64904,11.56731,12.55289,12.31731,14.1875,14.88461,16.54327,17.0433,18.2596,18.9663,19.976,19.7163,21.1923,22.3029,21.3942,23.0337,22.4423,21.4375,22.351,22.2837,22.25,21.8221,21.5337,20.6683,21.0288,19.101,19.875,18.1538,18.6971,18.5048,18.5529,19.101,18.3221,18.7019,18.2885,18.8654,19.6779,18.9087,18.7596,18.5913,18.4423,18.774,19.3702,18.274,19.3221,19.5577,19.9135,19.9712,20.3413,19.5577,21.3798,20.1346,21.1635,21.1538,19.6827,20.2885,20.7115,20.6779,20.0096,19.5385,19.6346,20.2115,21.0913,20.774,20.726,20.4135,20.3317,20.351,21.101,20.5144,20.2596,18.9567,19.4423,20.6875,19.8894,20.2308,21.274,19.9663,20,20.75,21.1106,20.375,20.601,20.0192,20.0962,20.5865,20.851,20.7692,20.125,19.9567,21.0577,21.4663,20.6538,20.5144,19.351,20.7212,21.25,20.375,19.2933,20.625,19.8269,21.1538,19.8558,18.2692,20.0288,18.899,19.149,19.8221,20.4808,19.6827,19.4567,20.0481,20.1875,20.0096,18.2163,19.9615,20.0192,20.4087,20.1635,20.8462,20.5288,19.8365,19.601,19.9423,19.0433,19.7644
956.582,11.69397,10.89224,11.34483,10.90086,10.65517,11.0819,11.50431,10.92672,10.50431,11.38793,11.09483,11.05172,11.40948,10.84052,11.21552,11.77155,11.52586,12.50862,12.27586,14.07328,14.87931,16.43103,16.9612,18.125,18.9655,19.8276,19.7759,21.0043,22.3276,21.3578,22.9612,22.3276,21.5905,22.5345,22.1897,22.194,21.6466,21.3664,20.5948,20.9009,19.0905,19.7112,18.1466,18.7845,18.4267,18.6034,19.1121,18.2629,18.6681,18.2672,18.8405,19.5733,18.819,18.5129,18.4741,18.3621,18.7284,19.4138,18.319,19.3621,19.4052,19.9009,19.8966,20.2026,19.625,21.2241,20.0948,21.1164,21.0172,19.6422,20.2543,20.5,20.6638,19.931,19.6681,19.5302,20.1767,20.9828,20.8793,20.7586,20.2845,20.2284,20.3147,21.1422,20.4267,20.2931,18.9741,19.3362,20.5905,19.8836,20.1509,21.1724,19.9052,20.1293,20.7026,21.2543,20.3534,20.5,20.0647,20.0302,20.5517,20.6983,20.7371,20.1164,19.8707,20.9957,21.3793,20.5603,20.5733,19.3578,20.6121,21.1595,20.306,19.2974,20.4698,19.75,21.2457,19.9957,18.2629,19.9526,18.9224,19.0474,19.6164,20.5043,19.6466,19.3319,19.9095,20.1379,20.0345,18.3103,19.9397,19.9397,20.5086,20.194,20.6379,20.3793,19.944,19.6336,20.0431,18.9353,19.8707
983.154,11.75,10.88158,11.33333,11.04386,10.58333,10.97368,11.51316,10.88158,10.56579,11.26316,11.04386,11.03947,11.44298,10.95614,11.21491,11.73684,11.55702,12.50439,12.32456,14.08772,14.80702,16.46053,16.9956,18.1096,18.8333,19.8377,19.6974,20.8904,22.2237,21.3114,22.943,22.5351,21.5307,22.443,22.1491,22.136,21.6667,21.3947,20.693,21.136,19.1711,19.8202,18.2061,18.9956,18.5351,18.636,19.1535,18.3377,18.7368,18.3816,18.9737,19.7237,18.9956,18.6491,18.6228,18.4123,18.8596,19.3947,18.2851,19.2939,19.5439,20.0658,19.9781,20.2149,19.693,21.2544,20.1754,21.057,20.9825,19.7281,20.307,20.6974,20.5921,20.0658,19.6535,19.6228,20.2763,21.0658,20.7939,20.9123,20.4693,20.2632,20.2544,21.1754,20.4781,20.2982,19.0044,19.3947,20.4912,19.9693,20.2807,21.1754,19.8772,20.0658,20.636,21.307,20.4605,20.5175,20.0746,19.9693,20.4649,20.7193,20.6579,20.136,19.9211,21,21.2982,20.6842,20.5439,19.3421,20.5175,21.136,20.3465,19.2412,20.6711,19.9298,21.1316,19.7895,18.2544,19.9605,18.8947,19.0439,19.6447,20.4868,19.7193,19.4693,19.9649,20.1491,20.0877,18.2368,20.0088,20.1184,20.4605,20.193,20.7675,20.2325,19.9211,19.6316,19.8421,18.9035,19.8509
1009.725,11.73438,10.86328,11.46484,10.91797,10.63281,10.98047,11.46484,10.85547,10.55469,11.28516,11.03516,11.05078,11.33984,10.87109,11.26562,11.79297,11.45703,12.53516,12.21094,14.08203,14.79688,16.41797,16.8672,18.2383,18.9688,19.8398,19.6992,21,22.3203,21.3555,23.0195,22.5234,21.5312,22.3516,22.1758,22.1172,21.6133,21.3789,20.7539,21.0742,19.1016,19.8477,18.1094,18.9961,18.4766,18.6641,19.0703,18.5,18.7266,18.3867,18.9609,19.7344,19.0469,18.7578,18.707,18.6602,18.8516,19.5078,18.3164,19.4297,19.5469,20.1719,19.9531,20.3125,19.7031,21.2734,20.293,21.1445,20.9727,19.7578,20.3789,20.6797,20.7383,20.1289,19.6445,19.5977,20.4141,21.0742,20.9062,20.7656,20.4805,20.2383,20.3281,21.1289,20.4414,20.3164,18.9492,19.4336,20.5078,19.9648,20.418,21.2344,19.8125,20.0703,20.6602,21.1211,20.4336,20.5391,19.9453,20.0273,20.4844,20.7656,20.6719,20.2656,19.8828,20.9688,21.4297,20.6953,20.5859,19.4414,20.6289,21.1406,20.2852,19.0977,20.5,19.793,21.1211,19.8594,18.2539,19.9102,18.8867,19.0117,19.6406,20.4688,19.6758,19.2773,19.9023,20.1719,20.1367,18.3398,20,20.0469,20.4414,20.168,20.7852,20.3984,19.9375,19.5195,19.9297,18.9844,19.8438
1036.297,11.68145,10.82661,11.40323,10.95968,10.68145,10.90323,11.4879,10.91532,10.66129,11.29032,11.06048,11.07661,11.47581,10.88306,11.18145,11.75,11.6129,12.5121,12.25806,14.17339,14.86694,16.3871,17.0081,18.2621,18.9234,19.9194,19.7379,21.0887,22.375,21.3266,23.0363,22.6573,21.621,22.3468,22.1089,22.0726,21.6452,21.6532,20.8952,21.2218,19.4637,20.0444,18.4556,19.0927,18.6532,18.879,19.4194,18.5605,19.0524,18.4476,19.0847,19.7702,19.1008,18.8589,18.8226,18.6008,18.879,19.6048,18.4556,19.5968,19.75,20.1411,20.0847,20.4516,19.8992,21.3629,20.4435,21.2984,21.1653,19.8548,20.4032,20.8185,20.8952,20.1774,19.7742,19.621,20.3387,21.2863,20.9274,20.8952,20.5202,20.3065,20.3992,21.1895,20.5,20.3669,19.0202,19.5081,20.7097,19.9274,20.3024,21.371,20.0081,20.1008,20.629,21.2944,20.4597,20.6734,20.0605,20.0968,20.4597,20.8468,20.7419,20.1774,19.8548,20.996,21.4274,20.6169,20.5968,19.379,20.5685,21.2258,20.2742,19.254,20.6169,19.9476,21.2218,19.8508,18.4113,19.9919,18.9839,19.0363,19.6815,20.5484,19.7258,19.3952,19.8629,20.2258,20.1411,18.379,19.9556,20.2379,20.5121,20.3347,20.7944,20.4516,19.9194,19.6411,20.0282,19.0524,19.9315
