Radius_[microns],slice_1,slice_2,slice_3,slice_4,slice_5,slice_6,slice_7,slice_8,slice_9,slice_10,slice_11,slice_12,slice_13,slice_14,slice_15,slice_16,slice_17,slice_18,slice_19,slice_20,slice_21,slice_22,slice_23,slice_24,slice_25,slice_26,slice_27,slice_28,slice_29,slice_30,slice_31,slice_32,slice_33,slice_34,slice_35,slice_36,slice_37,slice_38,slice_39,slice_40,slice_41,slice_42,slice_43,slice_44,slice_45,slice_46,slice_47,slice_48,slice_49,slice_50,slice_51,slice_52,slice_53,slice_54,slice_55,slice_56,slice_57,slice_58,slice_59,slice_60,slice_61,slice_62,slice_63,slice_64,slice_65,slice_66,slice_67,slice_68,slice_69,slice_70,slice_71,slice_72,slice_73,slice_74,slice_75,slice_76,slice_77,slice_78,slice_79,slice_80,slice_81,slice_82,slice_83,slice_84,slice_85,slice_86,slice_87,slice_88,slice_89,slice_90,slice_91,slice_92,slice_93,slice_94,slice_95,slice_96,slice_97,slice_98,slice_99,slice_100,slice_101,slice_102,slice_103,slice_104,slice_105,slice_106,slice_107,slice_108,slice_109,slice_110,slice_111,slice_112,slice_113,slice_114,slice_115,slice_116,slice_117,slice_118,slice_119,slice_120,slice_121,slice_122,slice_123,slice_124,slice_125,slice_126,slice_127,slice_128,slice_129,slice_130,slice_131,slice_132,slice_133,slice_134,slice_135,slice_136,slice_137,slice_138,slice_139,slice_140,slice_141
558.006,4.951389,4.618055,4.826389,4.770833,4.618055,4.805555,4.833333,4.736111,4.722222,5.125,5.45139,5.5625,6.30556,7.4375,9.5,13.29167,16.2153,20.5556,22.0556,25.7639,26.6111,27.2986,27.4167,27.5278,27.6458,27.9653,26.3264,26.7014,27.7014,25.7292,27.2431,26.3889,25.3889,23.9931,23.7083,23.5278,22.4375,22.6111,22.3403,23.2917,22.9514,23.6944,23.0347,23.9444,24,24.4167,26.1181,24.7708,25.1458,24.6597,25.6319,25.3333,25.875,25.5833,25.7917,25.2986,25.2361,25.6667,24.8958,27.9375,27.7361,27.5,27.5,28.5069,27.0069,27.3819,27.4792,28.75,28.4931,26.375,26.6528,26.8056,26.5,26.5486,24.6528,24.1597,25.0139,25.2361,24.7639,24.3056,23.6944,23.3264,23.0625,23.7222,22.5694,22.2708,20.4861,20.9444,21.9306,21.1806,21.2639,21.9931,20.4722,20.6875,21.0069,21.1736,19.7083,20.3056,19.5833,19.5208,19.8681,20.5764,19.8264,19.3194,20.1597,19.75,19.7917,19.125,18.9931,17.8819,18.9306,19.0694,18.2431,17.3056,18.3611,17.7292,17.4722,17.4792,16.0833,17.0208,16.4861,16.3819,16.875,17.4236,16.8333,16.3194,16.5139,17.2361,16.375,15.1736,16.8958,16.3125,16.6736,16.6806,16.3125,16.2639,15.8611,15.5903,15.7639,15.0069,15.6111
584.578,4.875,4.632353,4.742647,4.764706,4.602941,4.757353,4.786765,4.705883,4.691176,5.125,5.40441,5.53676,6.28676,7.27206,9.38235,13.16912,16.2647,20.4338,21.9779,25.4265,26.3015,27.2721,27.0809,27.4412,27.3162,27.5809,26.1324,26.9118,27.6912,25.6471,27.2868,26.7279,25.8309,24.4118,24.3897,24.3603,23.1838,23.2059,23.0074,24.1103,23.8382,24.5368,23.8235,24.7206,24.7941,25.125,26.7794,25.3456,25.7132,25.1838,26.3015,25.8897,26.2721,25.9779,26.0956,25.25,25.4559,25.7868,25.1838,28.0735,27.6765,27.5221,27.3382,28.3235,26.7574,27.1765,27.3824,28.5368,28.1912,26.0368,26.4265,26.5441,26.2794,26.3676,24.5735,23.9265,24.6029,24.9632,24.4191,24.0956,23.2353,23.0662,22.8971,23.4191,22.3676,21.8971,20.3529,20.7132,21.6618,20.6471,20.9338,21.7059,20.2132,20.3529,20.9044,21.0368,19.6103,20.0956,19.6103,19.375,19.8603,20.4926,19.6397,18.9118,19.9632,19.5515,19.8603,18.8529,18.75,17.6838,18.8088,18.9338,17.9338,17.0515,18.0882,17.4191,17.3088,17.3603,15.9559,16.8824,16.2426,16.2647,16.5368,17.3382,16.7132,16.0368,16.3235,17.0221,16.3456,15.0809,16.8015,16.2059,16.4559,16.625,16.0221,16.1471,15.6912,15.2941,15.7426,14.7794,15.3382
611.149,4.964286,4.678571,4.764286,4.7,4.628572,4.75,4.85,4.671429,4.735714,5.11429,5.47857,5.63571,6.42857,7.34286,9.52857,13.36429,16.05,20.3857,22,25.2857,26.2714,27.0643,27.0643,27.2429,27.3429,27.65,25.8786,26.7214,27.3071,25.6143,26.8857,26.7,25.7357,24.5786,24.3357,24.3929,23.5714,23.7286,23.65,24.65,24.0643,25.0357,23.9929,25.05,25.0357,25.5571,27.1214,25.6643,25.9071,25.4786,26.4357,25.9214,26.2714,25.9786,26.1,25.4214,25.55,25.8,25.0286,27.9857,27.6929,27.5929,27.4571,28.2071,26.6929,27.0071,27.0857,28.1786,27.9786,26.0286,26.4357,26.5786,26.1857,26.1286,24.2643,23.8786,24.6429,24.6929,24.2857,24.0214,23.3143,22.9714,22.5786,23.3643,22.3786,21.7571,20.2429,20.5571,21.6357,20.7929,20.9857,21.7,20.0786,20.35,20.6786,20.8143,19.5,20.0143,19.2714,19.2214,19.5714,20.2643,19.5214,18.9,19.9429,19.3357,19.4786,18.9571,18.8214,17.6929,18.7286,18.9786,18.0214,17.0429,18.1714,17.3714,17.0929,17.25,15.7286,16.7714,16.1857,16.05,16.35,17.1643,16.6571,16.0357,16.2214,16.95,16.2714,14.8786,16.5214,16.2357,16.2786,16.5286,15.8286,16.0286,15.6714,15.2071,15.5,14.6857,15.2429
637.721,4.967105,4.743421,4.789474,4.842105,4.546052,4.802631,4.80921,4.723684,4.723684,5.22368,5.48026,5.54605,6.44737,7.49342,9.51974,13.32895,16.25,20.6579,22.1184,25.6908,26.5197,27.2566,27.0395,27.3355,27.3947,27.8026,26.0329,26.7961,27.6382,25.8684,27.3684,27.0197,26.25,25.125,25.1382,25.2105,24.3487,24.6513,24.2632,25.375,24.9803,25.7697,24.7434,25.6447,25.6184,26,27.4934,25.9539,26.3882,25.8158,26.7237,26.1118,26.4211,26.0197,26.2697,25.4474,25.5263,25.8158,25.0461,27.9145,27.6513,27.3684,27.0395,28.1053,26.6118,26.7303,27.0132,28.2039,27.8553,25.9408,26.0461,26.1908,25.9408,25.8553,24.2171,23.4868,24.5987,24.7632,24.0658,23.7434,23.0987,22.625,22.6645,23.2039,22.1447,21.625,20.1316,20.3553,21.3289,20.5987,20.8684,21.5329,20,20.2039,20.4605,20.7895,19.4539,20.0592,19.2171,19.1776,19.5592,20.1118,19.1645,18.8224,19.7237,19.1645,19.4013,18.6645,18.4737,17.3618,18.6382,18.6974,17.8947,16.9803,18.1118,17.2105,16.9671,16.9474,15.5526,16.6908,15.9276,15.8618,16.3487,16.8421,16.4671,15.7566,16.0329,16.7895,16.1974,14.8553,16.3816,16.1118,16.1053,16.1711,15.75,15.9803,15.4342,15.1118,15.3487,14.7632,15.0724
664.293,4.952381,4.666667,4.857143,4.773809,4.630952,4.863095,4.821429,4.845238,4.726191,5.26786,5.375,5.66071,6.43452,7.48214,9.64286,13.36905,16.1369,20.3333,21.9286,25.381,26.2917,27.1964,27.0774,27.3214,27.3393,27.7143,26.0179,26.7976,27.6667,25.6964,27.2143,26.7381,26.2024,25.0536,25.1369,25.2619,24.6131,25,24.7202,25.6369,25.2917,25.875,24.9226,25.8274,25.9107,26.3631,27.9107,26.2381,26.7857,26.0833,27.006,26.5536,26.7619,26.4226,26.5536,25.7083,25.6429,26.125,25.1429,28.0417,27.5774,27.4702,27.1071,28.1726,26.5893,26.8988,27.125,27.9702,27.7798,25.8036,26.0179,26.3512,25.9048,25.8274,23.9405,23.6012,24.5,24.4643,24.0119,23.6607,22.994,22.6369,22.4524,23.125,22.0298,21.631,20.0119,20.3631,21.3333,20.4226,20.6845,21.2976,19.8988,20,20.4464,20.7083,19.3095,19.75,19.0536,18.9524,19.2976,19.9048,19.1429,18.7798,19.6429,19.1131,19.2143,18.5,18.5595,17.3155,18.381,18.6786,17.6845,16.9107,17.7738,17,16.881,17.006,15.4583,16.4821,15.9821,15.8869,16.2619,16.8274,16.4762,15.7857,16.0357,16.6071,15.9524,14.7143,16.3988,15.9345,16.0655,16.1845,15.5417,15.6905,15.3333,15.0119,15.3512,14.4583,14.9643
690.865,4.85,4.761111,4.905556,4.811111,4.655556,4.872222,4.877778,4.75,4.744444,5.06667,5.38889,5.56667,6.24444,7.3,9.59444,13.05,15.9556,20.0333,21.5,25.1278,25.9333,26.8556,26.7,26.9778,27.0944,27.3833,25.9722,26.6056,27.5667,25.9667,27.4833,27.1944,26.5667,25.75,25.6444,26.1444,25.3222,25.7278,25.3,26.3333,25.8833,26.4222,25.3389,26.3,26.0444,26.5722,28.0833,26.3611,26.9611,26.1444,26.9611,26.3833,26.9667,26.4167,26.4111,25.6667,25.7556,25.9167,25.0722,28.0444,27.6167,27.3667,27.2222,27.9944,26.3,26.7389,26.8333,28.1333,27.5333,25.4722,25.8556,25.8611,25.5944,25.6833,23.8833,23.2667,24.2389,24.4667,23.8111,23.4278,22.7278,22.4667,22.2389,22.8333,21.9111,21.3944,19.8889,20.1889,20.9833,20.2056,20.4778,21.1056,19.7,19.8167,20.1333,20.4944,19.0833,19.4333,18.9111,18.8722,19.1889,19.8444,18.9333,18.4667,19.3833,18.8889,19.0667,18.3889,18.2444,17.2111,18.1778,18.5333,17.4167,16.6056,17.7222,16.8556,16.6778,16.7222,15.2556,16.3722,15.8278,15.7611,16.2222,16.6556,16.3389,15.6056,15.85,16.5,15.7667,14.5167,16.1889,15.7,15.9389,16.0833,15.5278,15.5944,15.2611,14.8333,15.2,14.5056,14.8333
717.436,4.89375,4.65625,4.83125,4.7375,4.66875,4.85,4.83125,4.75625,4.725,5.15,5.44375,5.5625,6.325,7.4125,9.51875,13.35,15.975,20.1375,21.7875,25.325,26.1875,26.85,26.9375,27.2188,27.1125,27.3125,25.9125,26.7437,27.525,25.9125,27.6875,27.475,26.9813,25.975,26.2875,26.525,25.8875,26.05,25.5,26.475,25.95,26.6,25.5812,26.2875,26.1812,26.4937,28.1625,26.5125,26.8062,26.2313,26.8813,26.6,26.85,26.4062,26.4625,25.75,25.925,26.1,25.1812,27.9813,27.6688,27.25,27.0938,28.0125,26.4625,26.6625,26.8813,28.0562,27.4062,25.6063,25.9875,26.0812,25.6187,25.6063,23.8813,23.3188,24.1812,24.3625,23.825,23.5375,22.8,22.3937,22.1313,22.9438,21.85,21.325,19.8188,20.0812,20.9688,20.3312,20.4625,21.2062,19.6437,19.7875,20.2188,20.4813,19.0938,19.5125,18.85,18.875,19.125,19.7875,18.7125,18.4,19.35,18.8438,19.05,18.3188,18.2625,16.9125,18.275,18.4438,17.4,16.5688,17.6,16.8438,16.625,16.7313,15.2937,16.325,15.65,15.7375,15.9187,16.4375,16.1625,15.5125,15.8062,16.3813,15.775,14.4625,16.0812,15.65,15.8938,16.0625,15.2937,15.5,15.175,14.8438,15.0688,14.1812,14.7188
744.008,4.952381,4.648809,4.827381,4.755952,4.636905,4.886905,4.821429,4.767857,4.720238,5.20833,5.42857,5.70833,6.40476,7.39881,9.46429,13.21429,16.0238,20.3036,21.8869,25.3095,26.1131,26.9345,26.8452,27.119,27.1369,27.4583,26.1131,26.9226,27.7381,26.0774,27.6667,27.8452,27.2024,26.2679,26.5893,26.8571,26.0298,26.0595,25.6726,26.631,26.1071,26.8333,25.5357,26.369,26.2679,26.75,28.3571,26.5298,26.9762,26.3214,27.119,26.6488,27.0298,26.4345,26.4167,25.7798,25.8571,26.1429,25.131,28.0774,27.6131,27.4464,27.25,27.9821,26.4464,26.8155,27.1369,28.1012,27.5833,25.6964,25.9345,26.0774,25.7024,25.7083,23.8631,23.4821,24.1131,24.4345,23.6786,23.5357,22.8274,22.5357,22.2083,22.8274,22,21.5179,19.8393,20.0595,21.0417,20.3214,20.4583,21.2143,19.6131,19.6488,20.1131,20.4464,18.994,19.5893,18.7917,18.6845,19.1012,19.7381,18.9107,18.4881,19.3452,18.8631,19,18.2738,18.2143,17.1131,18.1845,18.25,17.3631,16.5238,17.5238,16.8869,16.7143,16.5417,15.3274,16.2738,15.631,15.5893,15.9048,16.494,16.1429,15.5357,15.6845,16.375,15.631,14.4702,16.125,15.6964,15.7262,15.9821,15.3869,15.4583,15.0893,14.8274,14.9881,14.2857,14.869
770.58,4.963542,4.645833,4.802083,4.71875,4.645833,4.833333,4.875,4.75,4.71875,5.21875,5.35417,5.65104,6.43229,7.42708,9.55729,13.23438,16.0052,20.3646,21.6875,25.2448,26.1667,26.9531,26.7656,27.224,27.1875,27.5469,26.125,26.974,27.7396,26.0781,27.9115,27.9323,27.4375,26.4844,26.5365,26.8333,25.75,25.8958,25.4271,26.2604,25.7031,26.5208,25.3125,26.1823,26.0208,26.5312,28.0729,26.5729,26.7656,26.0052,26.9427,26.474,26.7396,26.276,26.4427,25.6302,25.625,26.0312,25.0208,28.0208,27.5312,27.3385,27.0833,28.1302,26.5781,26.7708,26.9896,28.0469,27.7135,25.724,26.0781,26.1198,25.8333,25.7969,23.9583,23.4427,24.3021,24.5052,24.0208,23.651,22.8229,22.6354,22.3333,22.9635,22.026,21.4583,19.8646,20.1667,21.2031,20.1875,20.4792,21.0781,19.7969,19.9219,20.1979,20.4323,19.1823,19.6302,18.8281,18.7656,19.0625,19.8333,18.8906,18.5833,19.3021,18.8333,19.2135,18.2604,18.2135,17.2031,18.2188,18.4427,17.5052,16.6354,17.5312,16.7344,16.7708,16.625,15.2917,16.4062,15.6875,15.6406,16.0365,16.5469,16.1458,15.5677,15.8229,16.4792,15.7083,14.5156,16.1979,15.7083,15.7969,16.0104,15.4219,15.5781,15.1146,14.8438,15.151,14.3542,14.8802
797.151,5.010638,4.712766,4.898936,4.691489,4.691489,4.867021,4.829787,4.787234,4.797873,5.1383,5.45745,5.57979,6.40426,7.36702,9.52128,13.19149,15.9734,20.2606,21.7181,25.2287,26.4309,27.0851,26.9362,27.2447,27.3989,27.7819,26.2713,26.9628,27.6968,26.117,27.8298,27.7606,27.2926,26.2766,26.3989,26.3723,25.633,25.5851,25.1809,25.984,25.5,26.3032,25.1755,26.0798,25.7819,26.234,27.8298,26.1596,26.5479,25.8404,26.7234,26.2394,26.5213,26.1117,26.234,25.6755,25.734,25.7872,25.0319,27.8404,27.5106,27.3457,27.2287,28.1596,26.3989,26.8989,27.1702,28.2181,27.9468,25.9681,26.2766,26.2606,26.0266,26.0266,24.2394,23.7979,24.5053,24.6383,24.1968,23.7606,23.2128,22.7766,22.6117,23.2074,22.2606,21.6543,20.0426,20.266,21.3936,20.4468,20.5638,21.3191,19.8723,19.9628,20.2819,20.6968,19.3085,19.7447,18.9415,18.9734,19.2287,20.0319,19.0532,18.6436,19.4309,19.1489,19.2021,18.4521,18.3457,17.2606,18.2819,18.4309,17.6277,16.6489,17.7713,17,16.7713,16.8511,15.5266,16.4574,15.883,15.8298,16.2074,16.7713,16.2128,15.6755,15.8085,16.5904,15.9362,14.5638,16.2074,15.7447,15.9947,16.0691,15.4574,15.6755,15.3457,15.0213,15.133,14.3138,14.9521
823.723,4.990385,4.673077,4.817307,4.759615,4.629807,4.841346,4.740385,4.745193,4.716346,5.07692,5.41346,5.55769,6.29808,7.33173,9.39904,13.21635,16.024,20.4183,21.8029,25.4471,26.4231,27.1875,27.1683,27.4135,27.3462,27.7404,26.2404,26.9279,27.8029,26.2212,27.9471,27.6394,27.226,26.0865,25.9712,26.2308,25.1298,25.1587,24.5625,25.4856,25,25.7837,24.6779,25.5385,25.3846,25.8558,27.4327,25.8606,26.274,25.5192,26.3413,26.0433,26.399,25.9615,26.125,25.4904,25.3558,25.8029,24.9087,27.7163,27.5288,27.3558,27.1635,28.0385,26.5913,27,27.3125,28.4519,28.0769,26.0673,26.4135,26.5385,26.2644,26.1635,24.25,23.7885,24.4567,24.7692,24.3077,23.9808,23.2356,22.9375,22.625,23.2308,22.2644,21.6202,20.2163,20.4135,21.4087,20.5865,20.7788,21.4519,20.0288,20.0769,20.3558,20.649,19.2981,19.8558,19.0913,19.0481,19.4038,19.9808,19.1442,18.5962,19.5048,19.0865,19.2356,18.4135,18.4038,17.2404,18.3846,18.4856,17.6875,16.7356,17.899,17.0673,16.9135,16.8606,15.4856,16.5529,15.8317,15.9231,16.1779,16.7019,16.2548,15.6394,15.9856,16.75,15.9183,14.6923,16.2981,15.8606,16.0192,16.2933,15.5962,15.6683,15.2452,14.9183,15.2019,14.5529,14.976
850.295,4.975,4.665,4.885,4.77,4.67,4.815,4.775,4.685,4.75,5.04,5.39,5.55,6.195,7.255,9.435,13.045,15.87,20.28,21.795,25.34,26.27,27.275,27.075,27.29,27.42,27.805,26.13,26.885,27.75,26.055,27.77,27.53,26.855,25.495,25.475,25.32,24.4,24.205,23.685,24.625,24.255,24.965,23.875,24.78,24.59,25.105,26.77,25.16,25.505,24.975,25.995,25.54,25.93,25.575,25.685,25.105,25.38,25.72,24.765,27.895,27.46,27.43,27.26,28.315,26.79,27.155,27.535,28.735,28.39,26.33,26.77,26.785,26.41,26.475,24.48,24.035,24.87,25.125,24.625,24.255,23.42,23.215,22.85,23.505,22.54,22.09,20.28,20.61,21.61,20.655,21.075,21.565,20.165,20.055,20.72,20.895,19.49,20.03,19.315,19.2,19.605,20.195,19.315,18.835,19.675,19.33,19.54,18.69,18.63,17.43,18.655,18.755,17.795,16.94,18.025,17.245,17.125,17.055,15.565,16.745,16.01,16.075,16.335,16.955,16.53,15.875,16.18,16.83,16.14,14.765,16.445,16.02,16.035,16.295,15.815,15.955,15.455,15.315,15.425,14.755,15.15
876.867,4.961538,4.653846,4.798077,4.711538,4.620193,4.860577,4.788462,4.706731,4.668269,5.08173,5.38942,5.50962,6.29327,7.25,9.38461,13.05289,15.8894,20.1731,21.6779,25.4038,26.2308,27.0721,27.0817,27.2692,27.3077,27.6058,26.0048,26.8654,27.6779,26.1538,27.8462,27.5048,26.6635,25.3221,25.024,24.75,23.7404,23.7019,23.226,24.2212,23.5288,24.4663,23.5,24.4135,24.351,24.8173,26.4471,24.9952,25.4712,25.0481,25.9712,25.5529,26.024,25.6683,25.976,25.2452,25.4279,25.875,25.0144,27.9615,27.7692,27.6202,27.6106,28.7212,27.1683,27.4423,27.7981,29.0144,28.6779,26.6923,26.8894,27.0481,26.7692,26.7163,24.8077,24.3702,25.2115,25.3846,24.8413,24.4183,23.6731,23.2837,23.0673,23.75,22.7019,22.3125,20.5577,21.0433,21.9231,20.9087,21.1538,21.875,20.3798,20.4712,20.7644,21.2596,19.5673,20.3029,19.4375,19.351,19.7596,20.3606,19.4327,19.1202,20.0288,19.5385,19.6587,18.7837,18.6779,17.4952,18.8558,18.9183,17.9952,17.0385,18.1346,17.5048,17.2115,17.1298,15.851,16.8558,16.1538,16.1538,16.6154,17.2019,16.7548,16.0481,16.3702,17.1058,16.2644,14.899,16.6058,16.1587,16.4038,16.5433,15.9038,16.0433,15.5865,15.3413,15.5048,14.75,15.2548
903.438,4.881579,4.671052,4.868421,4.758772,4.657895,4.754386,4.785088,4.662281,4.688597,5.07018,5.42544,5.54386,6.26754,7.28947,9.32456,12.96491,15.8728,20.1404,21.8904,25.5921,26.557,27.2018,27.1667,27.5746,27.5307,27.9167,26.2456,26.8728,27.8114,26.0746,27.6096,27.1316,26.0702,24.6009,24.2456,23.9561,22.8816,22.9254,22.4123,23.2939,22.9386,23.6579,22.8596,23.7368,23.864,24.4123,25.9211,24.6711,25.0921,24.7105,25.7588,25.3728,25.9254,25.6272,26.0263,25.3728,25.6009,25.9825,25.1754,28.1711,27.9912,27.9298,27.8202,28.8289,27.3465,27.7588,28.1798,29.4386,28.9079,27.1184,27.2807,27.5088,27.0395,27.0746,25.1316,24.5351,25.5526,25.7193,25.0702,24.7149,23.9956,23.5307,23.4254,23.9298,23.0132,22.307,20.7588,21.1009,22.1009,21.2061,21.4386,22.1447,20.5439,20.636,20.9298,21.3246,19.9211,20.3465,19.7281,19.5614,19.8333,20.5965,19.6798,19.1579,20.0746,19.6754,19.8158,19.0658,18.9868,17.7763,18.9912,19.0965,18.25,17.1579,18.3509,17.4912,17.307,17.3421,15.943,17.1009,16.3947,16.4298,16.7763,17.3728,16.8421,16.2149,16.5263,17.1842,16.5219,15.0439,16.7632,16.443,16.4342,16.7895,16.1272,16.2719,15.8421,15.5526,15.75,14.886,15.4825
930.01,4.9375,4.610577,4.745193,4.802885,4.692307,4.807693,4.774038,4.682693,4.764423,5.06731,5.3125,5.46635,6.3125,7.25481,9.34615,12.98077,15.9038,20.1538,21.8413,25.4038,26.4135,27.2837,27.1923,27.5288,27.524,27.7885,26.1538,26.8846,27.5288,25.6827,27.1106,26.601,25.6106,24.0769,23.7596,23.6442,22.6538,22.5769,22.5,23.3894,22.9856,23.9279,23.125,24.0673,24.1058,24.8173,26.649,25.0962,25.6731,25.3125,26.2644,25.8077,26.2548,26.2019,26.4712,25.6683,25.9904,26.3125,25.4231,28.6587,28.3173,28.1731,28.1154,29.0192,27.4952,27.9135,28.1875,29.4808,28.9471,27.0481,27.3654,27.4135,27.1058,26.9808,25.0913,24.6106,25.4712,25.7115,25.0433,24.8077,23.9279,23.649,23.2308,23.9038,23.0337,22.4423,20.6827,21.101,22.0144,21.1058,21.4712,21.9279,20.6827,20.6154,21.1058,21.2067,19.8125,20.4904,19.5481,19.625,19.851,20.3942,19.7548,19.1731,20.1442,19.6827,19.8846,18.9663,19.0096,17.7981,19.0433,19.1298,18.2115,17.1923,18.2885,17.5962,17.476,17.3894,16.0144,17.0625,16.3077,16.4135,16.7548,17.3413,16.8125,16.1298,16.4087,17.149,16.4567,15.1394,16.7692,16.351,16.5144,16.7308,16.1635,16.274,15.8029,15.4663,15.7019,14.9423,15.5144
956.582,4.948276,4.676724,4.75431,4.655172,4.642241,4.741379,4.719828,4.655172,4.663793,5.12069,5.32328,5.51293,6.22414,7.2069,9.35345,12.82759,15.7414,19.9483,21.7069,25.2802,26.4397,27.3319,27.0862,27.3922,27.4224,27.4612,26.1552,26.6724,27.4138,25.4784,26.875,26.2026,25.2371,23.9698,23.7974,23.7888,22.9267,23.1379,22.7888,23.8836,23.4914,24.3707,23.6422,24.6983,24.7888,25.2802,27.0776,25.6466,26.2414,25.7112,26.6595,26.3966,26.819,26.6034,26.7414,26.0862,26.2759,26.5,25.694,28.7328,28.4957,28.25,28.0345,29.1509,27.3707,27.8319,28.25,29.3405,28.9871,27.056,27.1121,27.3103,26.9052,26.875,25.0302,24.5129,25.3017,25.4871,24.931,24.6336,23.9698,23.4828,23.1595,23.7888,22.806,22.2371,20.6681,20.9655,21.8922,20.9655,21.2198,21.8621,20.4095,20.6207,20.8448,21.1767,19.75,20.2284,19.5388,19.4784,19.7198,20.4569,19.5733,19.0431,20.0302,19.5474,19.7026,19.0302,18.8836,17.75,18.8664,19.0129,18.0474,17.056,18.2543,17.375,17.2931,17.3879,15.8448,16.9655,16.2371,16.2457,16.556,17.0862,16.7716,16.1078,16.3448,16.9655,16.3147,15.1034,16.6724,16.3147,16.3621,16.5991,15.9741,16.1379,15.6724,15.3922,15.5905,14.7802,15.3276
983.154,4.916667,4.631579,4.793859,4.719298,4.574562,4.81579,4.776316,4.627193,4.719298,5.10965,5.35965,5.47807,6.15789,7.16228,9.27632,12.94298,15.6974,19.9737,21.6053,25.3114,26.2237,27.1535,27.0263,27.3904,27.3684,27.5044,26.0044,26.6316,27.1754,25.3596,26.5833,26.0307,25.1974,23.8158,23.5658,23.6754,22.75,22.9737,22.7939,23.9254,23.7237,24.6798,23.9211,24.9386,25.0965,25.7061,27.4123,26.1053,26.5395,26.1711,27.1754,26.7675,27.0658,26.6974,27.1667,26.386,26.4211,26.8026,25.9035,28.9693,28.5746,28.3377,28.1491,29.1009,27.5746,27.9123,28.0702,29.3114,29.1228,26.9123,27.2325,27.3728,26.9386,26.7719,25.0088,24.4868,25.3158,25.4737,24.8246,24.4518,23.6535,23.3553,23.1974,23.8158,22.7281,22.1667,20.5746,20.9211,21.7719,20.9693,21.2675,21.864,20.3991,20.4912,20.8553,21.0789,19.6886,20.1974,19.3026,19.3816,19.7982,20.3816,19.6447,18.9825,19.8465,19.5439,19.6316,18.7939,18.7939,17.6754,18.7412,18.8816,17.9254,17.1053,18.1842,17.3816,17.1491,17.3114,15.8114,16.9868,16.114,16.1316,16.5789,17.2193,16.8465,16.0219,16.2807,17,16.2237,14.9167,16.5965,16.2807,16.2763,16.5395,15.8772,16.0921,15.5614,15.3465,15.4693,14.6886,15.3728
1009.725,4.894531,4.6875,4.78125,4.695312,4.617188,4.746094,4.808594,4.730469,4.710938,5.02344,5.32031,5.57031,6.10547,7.10938,9.24219,12.94531,15.7852,20.168,21.6914,25.3242,26.3086,27.25,27.2148,27.4141,27.5,27.6602,26.0195,26.6523,27.2305,25.2695,26.5703,26.0586,25.2148,23.8594,23.8164,23.7422,22.9805,23.1953,23,24.125,23.8203,24.7422,23.9609,25.0078,25.0547,25.6641,27.5195,26.043,26.5234,26.1133,26.9883,26.582,27.0898,26.7969,26.9805,26.207,26.3008,26.7422,25.7305,29.0039,28.5117,28.2617,27.9961,29.0195,27.5234,27.9336,28.1602,29.3203,29.0508,26.918,27.1719,27.3359,26.9727,26.8359,25.0312,24.3984,25.2422,25.3203,24.8672,24.4688,23.75,23.3633,23.1914,23.7461,22.75,22.2422,20.4531,20.8086,21.793,20.9688,21.1133,21.8477,20.3281,20.4961,20.75,21.0391,19.7305,20.1602,19.3828,19.3711,19.7617,20.3047,19.4844,19.082,19.9375,19.5117,19.6523,18.8125,18.6758,17.6562,18.7734,18.9219,17.957,17.0938,18.1523,17.3711,17.1875,17.2461,15.8086,16.875,16.1094,16.125,16.5859,17.207,16.7734,16.0391,16.2852,16.9805,16.1289,14.9883,16.5664,16.2031,16.25,16.4453,15.957,16.1016,15.6328,15.3086,15.6328,14.7266,15.25
1036.297,4.818548,4.685484,4.758065,4.790323,4.560484,4.818548,4.758065,4.629032,4.71371,5.02419,5.35081,5.47581,6.18548,7.17339,9.17742,12.84274,15.7863,20,21.8669,25.4516,26.4597,27.2742,27.1976,27.6452,27.5242,27.8669,26.1935,26.7944,27.3145,25.2218,26.4637,25.9476,24.9677,23.746,23.4194,23.6895,22.8387,23.1169,22.9355,23.9395,23.5927,24.6169,23.8468,24.871,24.8992,25.504,27.3629,25.8629,26.3347,25.879,26.8145,26.5806,27.1774,26.7016,27.0605,26.2742,26.4476,26.7984,25.8306,28.9677,28.5202,28.4435,28.3226,29.246,27.6452,27.9718,28.3226,29.3871,28.9839,27.0685,27.2782,27.4597,27.129,27.0444,25.2016,24.5081,25.3306,25.5806,24.9073,24.6169,23.8266,23.4879,23.1331,23.8105,22.8306,22.1815,20.6048,20.9234,21.8145,20.9839,21.1331,21.9073,20.4315,20.4677,20.9274,21.2177,19.7379,20.3387,19.4194,19.3387,19.7944,20.4597,19.5,19.0242,19.9234,19.5202,19.75,18.9113,18.7702,17.5847,18.875,18.879,18.0524,17.0847,18.2661,17.5081,17.25,17.25,15.7419,16.8589,16.1734,16.1129,16.5605,17.1573,16.7984,16.0645,16.3589,17.004,16.3508,15.0282,16.5565,16.2581,16.3952,16.5524,15.8871,16.0927,15.6169,15.3427,15.4919,14.7339,15.2782
